# Distance / pm;  g(r);  Integral
458.3333333;  8.385151798;  4.757908452
461.6666667;  8.228066909;  4.863110930
465.0000000;  7.981591944;  4.966641002
468.3333333;  7.721265737;  5.068235386
471.6666667;  7.514499207;  5.168521650
475.0000000;  7.409511853;  5.268809386
478.3333333;  7.257093960;  5.368417571
481.6666667;  7.047812979;  5.466506168
485.0000000;  6.817403248;  5.562705797
488.3333333;  6.738622652;  5.659105300
491.6666667;  6.657191575;  5.755644452
495.0000000;  6.597058485;  5.852613159
498.3333333;  6.418412286;  5.948230869
501.6666667;  6.230505098;  6.042295114
505.0000000;  6.172523382;  6.136726487
508.3333333;  6.024495951;  6.230113973
511.6666667;  6.058207621;  6.325259674
515.0000000;  5.962310766;  6.420123320
518.3333333;  5.882027087;  6.514924998
521.6666667;  5.785699468;  6.609377345
525.0000000;  5.642812401;  6.702678046
528.3333333;  5.528082522;  6.795246117
531.6666667;  5.456367864;  6.887769853
535.0000000;  5.432651346;  6.981050174
538.3333333;  5.423874924;  7.075343907
541.6666667;  5.361633913;  7.169713477
545.0000000;  5.303604254;  7.264214106
548.3333333;  5.290776409;  7.359642864
551.6666667;  5.249191058;  7.455476159
555.0000000;  5.244600036;  7.552386222
558.3333333;  5.258792104;  7.650729263
561.6666667;  5.206363566;  7.749257860
565.0000000;  5.180408487;  7.848462365
568.3333333;  5.207936632;  7.949374274
571.6666667;  5.180661309;  8.050938649
575.0000000;  5.179564335;  8.153669141
578.3333333;  5.139261966;  8.256785516
581.6666667;  5.244496446;  8.363229855
585.0000000;  5.285793633;  8.471745496
588.3333333;  5.331072368;  8.582441484
591.6666667;  5.376062272;  8.695340167
595.0000000;  5.419396014;  8.810434830
598.3333333;  5.393514410;  8.926266840
601.6666667;  5.466648474;  9.044981237
605.0000000;  5.546665777;  9.166771643
608.3333333;  5.601376763;  9.291122370
611.6666667;  5.532698565;  9.415298163
615.0000000;  5.574758881;  9.541785373
618.3333333;  5.616394112;  9.670602372
621.6666667;  5.623075037;  9.800966863
625.0000000;  5.729823116;  9.935234550
628.3333333;  5.836089813;  10.07345504
631.6666667;  5.982256431;  10.21664454
635.0000000;  5.941395872;  10.36036089
638.3333333;  5.905315134;  10.50470808
641.6666667;  5.920380923;  10.65093887
645.0000000;  5.989074593;  10.80040725
648.3333333;  6.088506690;  10.95393175
651.6666667;  6.121310594;  11.10987465
655.0000000;  6.133632233;  11.26773407
658.3333333;  6.153745943;  11.42772723
661.6666667;  6.166097336;  11.58966905
665.0000000;  6.125646071;  11.75217353
668.3333333;  6.152859523;  11.91704039
671.6666667;  6.212040513;  12.08515753
675.0000000;  6.350955304;  12.25874434
678.3333333;  6.339122002;  12.43372318
681.6666667;  6.360465665;  12.61102089
685.0000000;  6.391558516;  12.79093201
688.3333333;  6.414971452;  12.97326380
691.6666667;  6.535382271;  13.16082144
695.0000000;  6.532596297;  13.35011049
698.3333333;  6.597608249;  13.54312152
701.6666667;  6.653187930;  13.73962106
705.0000000;  6.686772638;  13.93899336
708.3333333;  6.615798210;  14.13811921
711.6666667;  6.547698801;  14.33705456
715.0000000;  6.572076195;  14.53860544
718.3333333;  6.569143968;  14.74194919
721.6666667;  6.535338077;  14.94612832
725.0000000;  6.581018886;  15.15363838
728.3333333;  6.666643619;  15.36578572
731.6666667;  6.633602081;  15.57881826
735.0000000;  6.657858617;  15.79458238
738.3333333;  6.565222649;  16.00927859
741.6666667;  6.446903683;  16.22201345
745.0000000;  6.422220297;  16.43584299
748.3333333;  6.419343408;  16.65149362
751.6666667;  6.372250847;  16.86747355
755.0000000;  6.317117245;  17.08348798
758.3333333;  6.232028983;  17.29847869
761.6666667;  6.235977837;  17.51550100
765.0000000;  6.198657180;  17.73311679
768.3333333;  6.191505643;  17.95237989
771.6666667;  6.225134823;  18.17475088
775.0000000;  6.138591841;  18.39592895
778.3333333;  6.051122012;  18.61583495
781.6666667;  5.949221644;  18.83389355
785.0000000;  5.844411955;  19.04994143
788.3333333;  5.701438505;  19.26249779
791.6666667;  5.626845446;  19.47405098
795.0000000;  5.620778030;  19.68715938
798.3333333;  5.577490972;  19.90040359
801.6666667;  5.423416745;  20.10949226
805.0000000;  5.431007743;  20.32061841
808.3333333;  5.388400797;  20.53182658
811.6666667;  5.298474380;  20.74122630
815.0000000;  5.289294393;  20.95198368
818.3333333;  5.200878200;  21.16091666
821.6666667;  5.176869263;  21.37058283
825.0000000;  5.103780880;  21.57896941
828.3333333;  5.059421745;  21.78721747
831.6666667;  4.996223057;  21.99452269
835.0000000;  4.929269052;  22.20069260
838.3333333;  4.946009844;  22.40921765
841.6666667;  4.876061623;  22.61643172
845.0000000;  4.837318070;  22.82363082
848.3333333;  4.799921499;  23.03085336
851.6666667;  4.747376447;  23.23742122
855.0000000;  4.721979018;  23.44449545
858.3333333;  4.681770500;  23.65141039
861.6666667;  4.653085373;  23.85865793
865.0000000;  4.601217278;  24.06518393
868.3333333;  4.555466199;  24.27123531
871.6666667;  4.556344871;  24.47891175
875.0000000;  4.544182145;  24.68762095
878.3333333;  4.544157733;  24.89792221
881.6666667;  4.553562299;  25.11026126
885.0000000;  4.538958905;  25.32352280
888.3333333;  4.535497581;  25.53823000
891.6666667;  4.537965098;  25.75466921
895.0000000;  4.534573853;  25.97256673
898.3333333;  4.511266127;  26.19096199
901.6666667;  4.523792992;  26.41159194
905.0000000;  4.515336277;  26.63344069
908.3333333;  4.456633591;  26.85402121
911.6666667;  4.415826006;  27.07418901
915.0000000;  4.404198023;  27.29538576
918.3333333;  4.417182354;  27.51885396
921.6666667;  4.456120326;  27.74593160
925.0000000;  4.455150044;  27.97460493
928.3333333;  4.391740218;  28.20165112
931.6666667;  4.333096979;  28.42727716
935.0000000;  4.337712696;  28.65476265
938.3333333;  4.319604335;  28.88291657
941.6666667;  4.282891456;  29.11074145
945.0000000;  4.285570880;  29.34032564
948.3333333;  4.291269281;  29.57183976
951.6666667;  4.305727523;  29.80576977
955.0000000;  4.321517748;  30.04220528
958.3333333;  4.296909322;  30.27893842
961.6666667;  4.295462881;  30.51724100
965.0000000;  4.268484992;  30.75569140
968.3333333;  4.295792670;  30.99732801
971.6666667;  4.317979443;  31.24188768
975.0000000;  4.295334037;  31.48683677
978.3333333;  4.308122299;  31.73419785
981.6666667;  4.314268091;  31.98360269
985.0000000;  4.325749660;  32.23537240
988.3333333;  4.281100949;  32.48623273
991.6666667;  4.265900362;  32.73789134
995.0000000;  4.237434917;  32.98955403
998.3333333;  4.314058220;  33.24748695
1001.666667;  4.287798377;  33.50556462
1005.000000;  4.229204253;  33.76181258
1008.333333;  4.227445848;  34.01965592
1011.666667;  4.160056965;  34.27506939
1015.000000;  4.162565118;  34.53232375
1018.333333;  4.158734694;  34.79103228
1021.666667;  4.161179593;  35.05159035
1025.000000;  4.154652365;  35.31344002
1028.333333;  4.182950513;  35.57879067
1031.666667;  4.155063885;  35.84408387
1035.000000;  4.082896862;  36.10645661
1038.333333;  4.076303480;  36.37009564
1041.666667;  4.080911508;  36.63573004
1045.000000;  4.059228205;  36.90164676
1048.333333;  4.065819631;  37.16969718
1051.666667;  4.027128766;  37.43688788
1055.000000;  4.001098809;  37.70403702
1058.333333;  4.009201075;  37.97342138
1061.666667;  3.971222545;  38.24193739
1065.000000;  3.917029388;  38.50845482
1068.333333;  3.910222805;  38.77617719
1071.666667;  3.901747437;  39.04498889
1075.000000;  3.888305257;  39.31454356
1078.333333;  3.896935336;  39.58637447
1081.666667;  3.929830589;  39.86219735
1085.000000;  3.886007871;  40.13662807
1088.333333;  3.872703987;  40.41180229
1091.666667;  3.835561206;  40.68600932
1095.000000;  3.799306037;  40.95928569
1098.333333;  3.797398947;  41.23409036
1101.666667;  3.774086385;  41.50886827
1105.000000;  3.714259158;  41.78092929
1108.333333;  3.679249343;  42.05205430
1111.666667;  3.675855661;  42.32456099
1115.000000;  3.649715992;  42.59675487
1118.333333;  3.645969232;  42.87029755
1121.666667;  3.615987627;  43.14321048
1125.000000;  3.601393783;  43.41663987
1128.333333;  3.578775859;  43.68996457
1131.666667;  3.560709937;  43.96351865
1135.000000;  3.561045365;  44.23871253
1138.333333;  3.560900679;  44.51551395
1141.666667;  3.512725734;  44.79017205
1145.000000;  3.486582330;  45.06438025
1148.333333;  3.468677810;  45.33877098
1151.666667;  3.429769425;  45.61166126
1155.000000;  3.398419186;  45.88362465
1158.333333;  3.367014498;  46.15463234
1161.666667;  3.356971506;  46.42638903
1165.000000;  3.334098891;  46.69784528
1168.333333;  3.327162531;  46.97028918
1171.666667;  3.341740272;  47.24549040
1175.000000;  3.318652224;  47.52034753
1178.333333;  3.288655715;  47.79426785
1181.666667;  3.313854092;  48.07185086
1185.000000;  3.247450639;  48.34540845
1188.333333;  3.183011335;  48.61504841
1191.666667;  3.171395979;  48.88521371
1195.000000;  3.156365914;  49.15560498
1198.333333;  3.148777728;  49.42685314
1201.666667;  3.136370990;  49.69853771
1205.000000;  3.122865518;  49.97055523
1208.333333;  3.095471483;  50.24168039
1211.666667;  3.067827694;  50.51186885
1215.000000;  3.021664095;  50.77945784
1218.333333;  3.015312177;  51.04795150
1221.666667;  2.988398001;  51.31550669
1225.000000;  2.995085173;  51.58512592
1228.333333;  3.006352077;  51.85723423
1231.666667;  3.003919474;  52.13060002
1235.000000;  2.963869576;  52.40178304
1238.333333;  2.944842446;  52.67268159
1241.666667;  2.923095547;  52.94302921
1245.000000;  2.910402988;  53.21365010
1248.333333;  2.901042004;  53.48484695
1251.666667;  2.897663546;  53.75717653
1255.000000;  2.872222765;  54.02855479
1258.333333;  2.842217095;  54.29852643
1261.666667;  2.849758558;  54.57065040
1265.000000;  2.800943756;  54.83952819
1268.333333;  2.794160591;  55.10917026
1271.666667;  2.806981266;  55.38147523
1275.000000;  2.793724354;  55.65391682
1278.333333;  2.774675865;  55.92591748
1281.666667;  2.781446478;  56.20000569
1285.000000;  2.789526232;  56.47632179
1288.333333;  2.776331905;  56.75275953
1291.666667;  2.758490889;  57.02884397
1295.000000;  2.715294800;  57.30200956
1298.333333;  2.680573614;  57.57307218
1301.666667;  2.676782055;  57.84514305
1305.000000;  2.701039242;  58.12108732
1308.333333;  2.705836884;  58.39893572
1311.666667;  2.672047865;  58.67471438
1315.000000;  2.668232457;  58.95150070
1318.333333;  2.666378097;  59.22949870
1321.666667;  2.640795507;  59.50622351
1325.000000;  2.613670221;  59.78148915
1328.333333;  2.609979546;  60.05775087
1331.666667;  2.578376950;  60.33203894
1335.000000;  2.556790103;  60.60539397
1338.333333;  2.560033137;  60.88046423
1341.666667;  2.537219229;  61.15444287
1345.000000;  2.487640809;  61.42440428
1348.333333;  2.487216184;  61.69565914
1351.666667;  2.487707643;  61.96831071
1355.000000;  2.483539311;  62.24184960
1358.333333;  2.483754844;  62.51675982
1361.666667;  2.459166496;  62.79028606
1365.000000;  2.440164183;  63.06302918
1368.333333;  2.411562813;  63.33389352
1371.666667;  2.388407783;  63.60346571
1375.000000;  2.375435155;  63.87287838
1378.333333;  2.372061794;  64.14321443
1381.666667;  2.367488250;  64.41433585
1385.000000;  2.367000725;  64.68671094
1388.333333;  2.352195523;  64.95868680
1391.666667;  2.340976757;  65.23066681
1395.000000;  2.332655462;  65.50297986
1398.333333;  2.327577981;  65.77600026
1401.666667;  2.279836672;  66.04469716
1405.000000;  2.267972481;  66.31326862
1408.333333;  2.256096077;  66.58170288
1411.666667;  2.252458286;  66.85097446
1415.000000;  2.229586437;  67.11877202
1418.333333;  2.223260120;  67.38706934
1421.666667;  2.201868144;  67.65403555
1425.000000;  2.207089903;  67.92289121
1428.333333;  2.175404189;  68.18912828
1431.666667;  2.167118370;  68.45559065
1435.000000;  2.153320080;  68.72159076
1438.333333;  2.135451167;  68.98661046
1441.666667;  2.125609867;  69.25163293
1445.000000;  2.081113921;  69.51230889
1448.333333;  2.078497829;  69.77385968
1451.666667;  2.084470249;  70.03737079
1455.000000;  2.069910336;  70.30024438
1458.333333;  2.050546796;  70.56185339
1461.666667;  2.023480878;  70.82119083
1465.000000;  1.998193270;  71.07845669
1468.333333;  1.983812393;  71.33503464
1471.666667;  1.957790212;  71.58939795
1475.000000;  1.931331369;  71.84146162
1478.333333;  1.928728254;  72.09432457
1481.666667;  1.913481005;  72.34632111
1485.000000;  1.917444600;  72.59997712
1488.333333;  1.909239988;  72.85368289
1491.666667;  1.913196510;  73.10905447
1495.000000;  1.888301041;  73.36223076
1498.333333;  1.861211822;  73.61288906
1501.666667;  1.834126834;  73.86099997
1505.000000;  1.831508567;  74.10985783
1508.333333;  1.839144535;  74.36086141
1511.666667;  1.832459978;  74.61205930
1515.000000;  1.806418540;  74.86078064
1518.333333;  1.809527327;  75.11102760
1521.666667;  1.807310787;  75.36206666
1525.000000;  1.778981488;  75.61025451
1528.333333;  1.773202417;  75.85871874
1531.666667;  1.805225203;  76.11277466
1535.000000;  1.788975817;  76.36564077
1538.333333;  1.772131546;  76.61721506
1541.666667;  1.758248119;  76.86790132
1545.000000;  1.761560998;  77.12014718
1548.333333;  1.763842988;  77.37381084
1551.666667;  1.737126902;  77.62470919
1555.000000;  1.721147275;  77.87436876
1558.333333;  1.702034562;  78.12231555
1561.666667;  1.676300011;  78.36755923
1565.000000;  1.659049043;  78.61131635
1568.333333;  1.659023024;  78.85610910
1571.666667;  1.645552124;  79.09994740
1575.000000;  1.640301638;  79.34403978
1578.333333;  1.624038227;  79.58673605
1581.666667;  1.593839282;  79.82592650
1585.000000;  1.578282965;  80.06378178
1588.333333;  1.568776461;  80.30119984
1591.666667;  1.568871133;  80.53962984
1595.000000;  1.565159292;  80.77849308
1598.333333;  1.550387751;  81.01609198
