# Distance / pm;  g(r);  Integral
458.3333333;  8.509005829;  6.389706008
461.6666667;  8.238549979;  6.495042520
465.0000000;  7.923326002;  6.597816819
468.3333333;  7.710756027;  6.699272919
471.6666667;  7.373198471;  6.797673425
475.0000000;  7.326538912;  6.896838123
478.3333333;  7.294078428;  6.996953943
481.6666667;  7.186061881;  7.096966631
485.0000000;  7.006264504;  7.195831261
488.3333333;  6.820634200;  7.293403982
491.6666667;  6.590070876;  7.388969784
495.0000000;  6.478748953;  7.484199485
498.3333333;  6.348000093;  7.578768236
501.6666667;  6.307827600;  7.673999847
505.0000000;  6.365625622;  7.771385428
508.3333333;  6.327110533;  7.869463831
511.6666667;  6.318508193;  7.968697619
515.0000000;  6.318394422;  8.069226752
518.3333333;  6.313164238;  8.170977144
521.6666667;  6.158842990;  8.271521111
525.0000000;  6.310908997;  8.375868410
528.3333333;  6.445142643;  8.483792707
531.6666667;  6.425306330;  8.592746752
535.0000000;  6.414291885;  8.702882148
538.3333333;  6.297070631;  8.812356334
541.6666667;  6.204640386;  8.921563576
545.0000000;  6.124391170;  9.030689142
548.3333333;  6.138755702;  9.141412746
551.6666667;  6.349157578;  9.257327881
555.0000000;  6.364823226;  9.374937501
558.3333333;  6.362722166;  9.493924797
561.6666667;  6.407665483;  9.615187609
565.0000000;  6.580878649;  9.741211031
568.3333333;  6.702625861;  9.871084880
571.6666667;  7.016793573;  10.00864575
575.0000000;  7.012774484;  10.14773578
578.3333333;  6.992093911;  10.28802818
581.6666667;  6.961901766;  10.42932964
585.0000000;  7.089601586;  10.57487688
588.3333333;  7.156790543;  10.72348263
591.6666667;  7.241485572;  10.87555567
595.0000000;  7.282575008;  11.03021968
598.3333333;  7.339231155;  11.18783823
601.6666667;  7.476992668;  11.35020950
605.0000000;  7.647460798;  11.51812792
608.3333333;  7.705360122;  11.68918714
611.6666667;  7.718517646;  11.86242142
615.0000000;  7.948697200;  12.04277156
618.3333333;  8.060892445;  12.22765530
621.6666667;  8.160073178;  12.41683716
625.0000000;  8.125057106;  12.60723268
628.3333333;  8.188084859;  12.80115723
631.6666667;  8.179840850;  12.99694745
635.0000000;  8.343963606;  13.19877948
638.3333333;  8.366406892;  13.40328463
641.6666667;  8.398016370;  13.61071191
645.0000000;  8.447817461;  13.82154276
648.3333333;  8.569956721;  14.03763815
651.6666667;  8.727138596;  14.25996559
655.0000000;  8.664971304;  14.48297331
658.3333333;  8.726328815;  14.70985185
661.6666667;  8.823940230;  14.94159731
665.0000000;  8.792113302;  15.17483928
668.3333333;  8.777388600;  15.41003082
671.6666667;  8.784840289;  15.64777593
675.0000000;  8.729064753;  15.88636216
678.3333333;  8.852324884;  16.13071296
681.6666667;  8.749078107;  16.37459314
685.0000000;  8.789045768;  16.62198930
688.3333333;  8.796609388;  16.87201404
691.6666667;  8.873146624;  17.12666272
695.0000000;  8.789312199;  17.38134255
698.3333333;  8.795073868;  17.63863977
701.6666667;  8.696441256;  17.89548607
705.0000000;  8.416894985;  18.14644357
708.3333333;  8.382830709;  18.39875451
711.6666667;  8.311949697;  18.65129219
715.0000000;  8.212468916;  18.90315024
718.3333333;  8.145409186;  19.15528629
721.6666667;  8.067332295;  19.40732848
725.0000000;  7.982905204;  19.65904226
728.3333333;  7.857588779;  19.90908811
731.6666667;  7.840039129;  20.16086435
735.0000000;  7.672567728;  20.40951259
738.3333333;  7.511322729;  20.65514821
741.6666667;  7.475003994;  20.90180831
745.0000000;  7.543190427;  21.15296085
748.3333333;  7.428555519;  21.40251483
751.6666667;  7.310625893;  21.65029988
755.0000000;  7.137333211;  21.89436168
758.3333333;  6.988431693;  22.13544654
761.6666667;  6.843489563;  22.37361126
765.0000000;  6.819735366;  22.61303120
768.3333333;  6.829409627;  22.85488473
771.6666667;  6.746625395;  23.09588414
775.0000000;  6.637543315;  23.33503980
778.3333333;  6.533624822;  23.57248060
781.6666667;  6.495886731;  23.81057629
785.0000000;  6.448965693;  24.04897245
788.3333333;  6.359338972;  24.28605611
791.6666667;  6.193455906;  24.51891223
795.0000000;  6.168653929;  24.75279300
798.3333333;  6.089509037;  24.98561321
801.6666667;  6.060545069;  25.21926504
805.0000000;  5.943008152;  25.45029481
808.3333333;  5.998701738;  25.68542483
811.6666667;  5.965259137;  25.92117639
815.0000000;  5.964479874;  26.15883724
818.3333333;  5.932405950;  26.39715761
821.6666667;  5.889392648;  26.63568139
825.0000000;  5.792123470;  26.87217288
828.3333333;  5.739825469;  27.10842667
831.6666667;  5.685411291;  27.34432795
835.0000000;  5.657467897;  27.58095525
838.3333333;  5.598450839;  27.81698739
841.6666667;  5.589697126;  28.05452825
845.0000000;  5.592066315;  28.29405583
848.3333333;  5.548864693;  28.53361180
851.6666667;  5.466873304;  28.77148641
855.0000000;  5.441345624;  29.01010722
858.3333333;  5.459871514;  29.25141102
861.6666667;  5.427309084;  29.49314233
865.0000000;  5.384185252;  29.73481191
868.3333333;  5.413885236;  29.97969103
871.6666667;  5.435051205;  30.22741856
875.0000000;  5.376287137;  30.47434541
878.3333333;  5.296911787;  30.71948374
881.6666667;  5.270619745;  30.96526019
885.0000000;  5.344071341;  31.21634968
888.3333333;  5.363941676;  31.47027483
891.6666667;  5.360398821;  31.72594019
895.0000000;  5.390700042;  31.98497670
898.3333333;  5.400419230;  32.24641682
901.6666667;  5.406178392;  32.51008160
905.0000000;  5.459960953;  32.77834191
908.3333333;  5.390832467;  33.04516048
911.6666667;  5.302165024;  33.30952009
915.0000000;  5.183450024;  33.56985405
918.3333333;  5.215410278;  33.83370513
921.6666667;  5.300402827;  34.10380622
925.0000000;  5.251510686;  34.37335503
928.3333333;  5.266206564;  34.64560979
931.6666667;  5.283133043;  34.92070457
935.0000000;  5.268231916;  35.19698989
938.3333333;  5.286544902;  35.47621592
941.6666667;  5.284329241;  35.75731145
945.0000000;  5.251648220;  36.03864979
948.3333333;  5.190778411;  36.31869246
951.6666667;  5.194190546;  36.60089263
955.0000000;  5.161085690;  36.88326193
958.3333333;  5.191833118;  37.16929983
961.6666667;  5.136976475;  37.45428770
965.0000000;  5.175241358;  37.74339223
968.3333333;  5.199548027;  38.03586471
971.6666667;  5.228118387;  38.33197240
975.0000000;  5.249853750;  38.63135468
978.3333333;  5.270218194;  38.93395678
981.6666667;  5.306930613;  39.24074675
985.0000000;  5.271872196;  39.54758322
